slice_file_name,['class']
117181-8-0-9,['siren']
11722-3-0-0,['dog_bark']
11722-3-1-0,['dog_bark']
117271-3-0-0,['dog_bark']
117271-3-0-1,['dog_bark']
117271-3-0-2,['dog_bark']
117271-3-0-3,['dog_bark']
117536-1-0-0,['car_horn']
117889-9-0-12,['street_music']
117889-9-0-20,['street_music']
117889-9-0-30,['street_music']
117889-9-0-36,['street_music']
117889-9-0-39,['street_music']
117889-9-0-40,['street_music']
118070-1-0-0,['car_horn']
118072-3-0-0,['dog_bark']
118101-3-0-0,['dog_bark']
118101-3-0-3,['dog_bark']
118101-3-0-4,['dog_bark']
118101-3-0-6,['dog_bark']
118278-4-0-0,['drilling']
118278-4-0-1,['drilling']
118278-4-0-10,['drilling']
118278-4-0-11,['drilling']
118278-4-0-12,['drilling']
118278-4-0-13,['drilling']
118278-4-0-2,['drilling']
118278-4-0-3,['drilling']
118278-4-0-4,['drilling']
118278-4-0-5,['drilling']
118278-4-0-6,['drilling']
118278-4-0-7,['drilling']
118278-4-0-8,['drilling']
118278-4-0-9,['drilling']
118279-8-0-0,['siren']
118279-8-0-1,['siren']
118279-8-0-10,['siren']
118279-8-0-11,['siren']
118279-8-0-12,['siren']
118279-8-0-13,['siren']
118279-8-0-14,['siren']
118279-8-0-2,['siren']
118279-8-0-3,['siren']
118279-8-0-4,['siren']
118279-8-0-5,['siren']
118279-8-0-6,['siren']
118279-8-0-7,['siren']
118279-8-0-8,['siren']
118279-8-0-9,['siren']
118440-4-0-0,['drilling']
118440-4-1-0,['drilling']
118440-4-2-0,['drilling']
118440-4-3-0,['drilling']
118440-4-4-0,['drilling']
118440-4-5-0,['drilling']
118440-4-6-0,['drilling']
118440-4-7-0,['drilling']
118440-4-8-0,['drilling']
118496-1-0-0,['car_horn']
118496-1-1-0,['car_horn']
118558-5-0-0,['engine_idling']
118558-5-0-1,['engine_idling']
118558-5-0-2,['engine_idling']
118558-5-1-0,['engine_idling']
118558-5-1-1,['engine_idling']
118558-5-1-2,['engine_idling']
118558-5-2-0,['engine_idling']
118558-5-2-1,['engine_idling']
118558-5-2-2,['engine_idling']
118558-5-2-3,['engine_idling']
118587-3-0-2,['dog_bark']
118587-3-0-21,['dog_bark']
118587-3-0-6,['dog_bark']
118723-4-0-0,['drilling']
118961-3-0-0,['dog_bark']
118962-3-0-0,['dog_bark']
118963-3-0-0,['dog_bark']
118964-3-0-0,['dog_bark']
119067-0-0-0,['air_conditioner']
119067-0-0-1,['air_conditioner']
119067-0-0-2,['air_conditioner']
119420-3-0-0,['dog_bark']
119420-3-1-0,['dog_bark']
119449-5-0-0,['engine_idling']
119449-5-0-1,['engine_idling']
119449-5-0-2,['engine_idling']
119449-5-0-3,['engine_idling']
119449-5-0-4,['engine_idling']
119449-5-0-5,['engine_idling']
119449-5-0-6,['engine_idling']
119455-5-0-0,['engine_idling']
119455-5-0-1,['engine_idling']
119455-5-0-2,['engine_idling']
119455-5-0-3,['engine_idling']
119455-5-0-4,['engine_idling']
119455-5-0-5,['engine_idling']
119455-5-0-6,['engine_idling']
119455-5-0-7,['engine_idling']
119809-7-0-0,['jackhammer']
119809-7-0-1,['jackhammer']
119809-7-0-2,['jackhammer']
119809-7-0-3,['jackhammer']
119809-7-0-4,['jackhammer']
119809-7-0-5,['jackhammer']
119809-7-0-6,['jackhammer']
121285-0-0-0,['air_conditioner']
121285-0-0-1,['air_conditioner']
121285-0-0-2,['air_conditioner']
121285-0-0-3,['air_conditioner']
121285-0-0-4,['air_conditioner']
121285-0-0-5,['air_conditioner']
121285-0-0-6,['air_conditioner']
121285-0-0-7,['air_conditioner']
121285-0-0-8,['air_conditioner']
121285-0-0-9,['air_conditioner']
121286-0-0-0,['air_conditioner']
121286-0-0-1,['air_conditioner']
121286-0-0-10,['air_conditioner']
121286-0-0-11,['air_conditioner']
121286-0-0-12,['air_conditioner']
121286-0-0-13,['air_conditioner']
121286-0-0-14,['air_conditioner']
121286-0-0-15,['air_conditioner']
121286-0-0-2,['air_conditioner']
121286-0-0-3,['air_conditioner']
121286-0-0-4,['air_conditioner']
121286-0-0-5,['air_conditioner']
121286-0-0-6,['air_conditioner']
121286-0-0-7,['air_conditioner']
121286-0-0-8,['air_conditioner']
121286-0-0-9,['air_conditioner']
121299-1-0-0,['car_horn']
121528-8-1-0,['siren']
121528-8-1-1,['siren']
121888-3-0-0,['dog_bark']
122199-3-1-1,['dog_bark']
122199-3-1-2,['dog_bark']
122199-3-1-3,['dog_bark']
122199-3-1-6,['dog_bark']
122690-6-0-0,['gun_shot']
122738-9-0-11,['street_music']
122738-9-0-12,['street_music']
122738-9-0-2,['street_music']
122738-9-0-3,['street_music']
122738-9-0-5,['street_music']
122738-9-0-9,['street_music']
123399-2-0-13,['children_playing']
123399-2-0-19,['children_playing']
123399-2-0-22,['children_playing']
123399-2-0-5,['children_playing']
123399-2-0-54,['children_playing']
123399-2-0-74,['children_playing']
123399-2-0-83,['children_playing']
123399-2-0-91,['children_playing']
123685-5-0-0,['engine_idling']
123685-5-0-1,['engine_idling']
123685-5-0-2,['engine_idling']
123685-5-0-3,['engine_idling']
123685-5-0-4,['engine_idling']
123685-5-0-5,['engine_idling']
123685-5-0-6,['engine_idling']
123685-5-0-7,['engine_idling']
123685-5-0-8,['engine_idling']
123688-8-0-0,['siren']
123688-8-0-1,['siren']
123688-8-0-10,['siren']
123688-8-0-11,['siren']
123688-8-0-12,['siren']
123688-8-0-13,['siren']
123688-8-0-14,['siren']
123688-8-0-15,['siren']
123688-8-0-16,['siren']
123688-8-0-17,['siren']
123688-8-0-18,['siren']
123688-8-0-2,['siren']
123688-8-0-3,['siren']
123688-8-0-4,['siren']
123688-8-0-5,['siren']
123688-8-0-6,['siren']
123688-8-0-7,['siren']
123688-8-0-8,['siren']
123688-8-0-9,['siren']
123688-8-1-0,['siren']
123688-8-1-1,['siren']
123688-8-1-2,['siren']
123688-8-1-3,['siren']
123688-8-1-4,['siren']
123688-8-1-5,['siren']
123688-8-2-0,['siren']
123688-8-2-1,['siren']
123688-8-2-2,['siren']
123688-8-2-3,['siren']
123688-8-2-4,['siren']
124389-8-1-0,['siren']
124389-8-1-1,['siren']
124389-8-1-10,['siren']
124389-8-1-11,['siren']
124389-8-1-12,['siren']
124389-8-1-13,['siren']
124389-8-1-14,['siren']
124389-8-1-15,['siren']
124389-8-1-16,['siren']
124389-8-1-17,['siren']
124389-8-1-18,['siren']
124389-8-1-2,['siren']
124389-8-1-3,['siren']
124389-8-1-4,['siren']
124389-8-1-5,['siren']
124389-8-1-6,['siren']
124389-8-1-7,['siren']
124389-8-1-8,['siren']
124389-8-1-9,['siren']
124489-9-0-12,['street_music']
124489-9-0-14,['street_music']
124489-9-0-16,['street_music']
124489-9-0-17,['street_music']
124489-9-0-18,['street_music']
124489-9-0-6,['street_music']
125520-1-0-0,['car_horn']
125520-1-1-0,['car_horn']
125520-1-2-0,['car_horn']
125520-1-3-0,['car_horn']
125520-1-4-0,['car_horn']
125523-3-0-1,['dog_bark']
125523-3-0-11,['dog_bark']
125523-3-0-3,['dog_bark']
125554-3-0-0,['dog_bark']
125574-3-0-0,['dog_bark']
125678-7-0-0,['jackhammer']
125678-7-0-1,['jackhammer']
125678-7-0-2,['jackhammer']
125678-7-0-3,['jackhammer']
125678-7-0-4,['jackhammer']
125678-7-0-5,['jackhammer']
125678-7-0-6,['jackhammer']
125678-7-0-7,['jackhammer']
125678-7-0-8,['jackhammer']
125678-7-0-9,['jackhammer']
125678-7-1-0,['jackhammer']
125678-7-1-1,['jackhammer']
125678-7-1-2,['jackhammer']
125678-7-1-3,['jackhammer']
125678-7-1-4,['jackhammer']
125678-7-1-5,['jackhammer']
125678-7-1-6,['jackhammer']
125678-7-1-7,['jackhammer']
125678-7-1-8,['jackhammer']
125678-7-2-0,['jackhammer']
125678-7-2-1,['jackhammer']
125678-7-2-2,['jackhammer']
125678-7-2-3,['jackhammer']
125678-7-2-4,['jackhammer']
125678-7-2-5,['jackhammer']
125678-7-2-6,['jackhammer']
125678-7-2-7,['jackhammer']
125678-7-2-8,['jackhammer']
125678-7-3-0,['jackhammer']
125678-7-3-1,['jackhammer']
125678-7-3-2,['jackhammer']
125678-7-3-3,['jackhammer']
125678-7-3-4,['jackhammer']
125678-7-3-5,['jackhammer']
125678-7-3-6,['jackhammer']
125678-7-3-7,['jackhammer']
125678-7-4-0,['jackhammer']
125678-7-4-1,['jackhammer']
125678-7-4-2,['jackhammer']
125678-7-4-3,['jackhammer']
125678-7-4-4,['jackhammer']
125678-7-4-5,['jackhammer']
125678-7-4-6,['jackhammer']
125678-7-4-7,['jackhammer']
125678-7-4-8,['jackhammer']
125791-3-0-12,['dog_bark']
125791-3-0-13,['dog_bark']
125791-3-0-15,['dog_bark']
125791-3-0-9,['dog_bark']
126153-9-0-0,['street_music']
126153-9-0-1,['street_music']
126153-9-0-11,['street_music']
126153-9-0-4,['street_music']
126153-9-0-5,['street_music']
126153-9-0-6,['street_music']
126153-9-0-8,['street_music']
12647-3-0-0,['dog_bark']
12647-3-1-0,['dog_bark']
12647-3-2-0,['dog_bark']
12647-3-3-0,['dog_bark']
126521-3-0-12,['dog_bark']
126521-3-0-17,['dog_bark']
126521-3-0-18,['dog_bark']
126521-3-0-2,['dog_bark']
127443-4-0-0,['drilling']
127443-4-0-1,['drilling']
127443-4-0-10,['drilling']
127443-4-0-11,['drilling']
127443-4-0-12,['drilling']
127443-4-0-2,['drilling']
127443-4-0-3,['drilling']
127443-4-0-4,['drilling']
127443-4-0-5,['drilling']
127443-4-0-6,['drilling']
127443-4-0-7,['drilling']
127443-4-0-8,['drilling']
127443-4-0-9,['drilling']
127538-4-0-0,['drilling']
127538-4-1-0,['drilling']
127538-4-2-0,['drilling']
127872-0-0-0,['air_conditioner']
127873-0-0-0,['air_conditioner']
128030-3-0-0,['dog_bark']
128030-3-1-0,['dog_bark']
128030-3-2-0,['dog_bark']
12812-5-0-0,['engine_idling']
12812-5-0-1,['engine_idling']
12812-5-0-2,['engine_idling']
128152-9-0-10,['street_music']
128152-9-0-126,['street_music']
128152-9-0-167,['street_music']
128152-9-0-48,['street_music']
128152-9-0-49,['street_music']
128152-9-0-67,['street_music']
128160-5-0-0,['engine_idling']
128160-5-0-1,['engine_idling']
128160-5-0-10,['engine_idling']
128160-5-0-11,['engine_idling']
128160-5-0-12,['engine_idling']
128160-5-0-13,['engine_idling']
128160-5-0-14,['engine_idling']
128160-5-0-15,['engine_idling']
128160-5-0-2,['engine_idling']
128160-5-0-3,['engine_idling']
128160-5-0-4,['engine_idling']
128160-5-0-5,['engine_idling']
128160-5-0-6,['engine_idling']
128160-5-0-7,['engine_idling']
128160-5-0-8,['engine_idling']
128160-5-0-9,['engine_idling']
128240-3-0-1,['dog_bark']
128240-3-0-20,['dog_bark']
128240-3-0-39,['dog_bark']
128240-3-0-42,['dog_bark']
128465-1-0-0,['car_horn']
128465-1-0-1,['car_horn']
128465-1-0-2,['car_horn']
128465-1-0-3,['car_horn']
128465-1-0-4,['car_horn']
128465-1-0-5,['car_horn']
128465-1-0-6,['car_horn']
128465-1-0-7,['car_horn']
128465-1-0-8,['car_horn']
128470-3-0-0,['dog_bark']
128470-3-0-1,['dog_bark']
128470-3-0-5,['dog_bark']
128470-3-0-8,['dog_bark']
128607-4-0-0,['drilling']
128607-4-0-1,['drilling']
128607-4-0-2,['drilling']
128607-4-0-3,['drilling']
128607-4-0-4,['drilling']
128607-4-1-0,['drilling']
128607-4-1-1,['drilling']
128607-4-1-2,['drilling']
128607-4-1-3,['drilling']
128891-3-0-2,['dog_bark']
128891-3-0-4,['dog_bark']
128891-3-0-5,['dog_bark']
129356-2-0-101,['children_playing']
129356-2-0-115,['children_playing']
129356-2-0-118,['children_playing']
129356-2-0-129,['children_playing']
129356-2-0-199,['children_playing']
129356-2-0-48,['children_playing']
129356-2-0-98,['children_playing']
129750-2-0-3,['children_playing']
129750-2-0-34,['children_playing']
129750-2-0-36,['children_playing']
129750-2-0-37,['children_playing']
129750-2-0-4,['children_playing']
129750-2-0-45,['children_playing']
129750-2-0-46,['children_playing']
129750-2-0-48,['children_playing']
130030-3-0-0,['dog_bark']
130961-4-0-0,['drilling']
130961-4-1-1,['drilling']
130961-4-1-2,['drilling']
130961-4-1-3,['drilling']
130961-4-1-4,['drilling']
130961-4-2-1,['drilling']
130961-4-2-2,['drilling']
130961-4-3-0,['drilling']
130961-4-3-1,['drilling']
130961-4-3-2,['drilling']
130961-4-4-0,['drilling']
130961-4-5-0,['drilling']
130961-4-5-1,['drilling']
130961-4-5-2,['drilling']
130961-4-5-3,['drilling']
130961-4-5-4,['drilling']
130961-4-5-5,['drilling']
131199-3-0-0,['dog_bark']
131428-9-0-3,['street_music']
131428-9-0-5,['street_music']
131428-9-1-0,['street_music']
131428-9-1-19,['street_music']
131428-9-1-8,['street_music']
131428-9-1-9,['street_music']
131571-6-0-0,['gun_shot']
131918-7-0-0,['jackhammer']
131918-7-0-1,['jackhammer']
131918-7-0-2,['jackhammer']
131918-7-0-3,['jackhammer']
131918-7-0-4,['jackhammer']
131918-7-0-5,['jackhammer']
131918-7-0-6,['jackhammer']
131918-7-0-7,['jackhammer']
131918-7-0-8,['jackhammer']
132016-7-0-0,['jackhammer']
132016-7-0-1,['jackhammer']
132016-7-0-2,['jackhammer']
132016-7-0-3,['jackhammer']
132016-7-0-4,['jackhammer']
132016-7-0-5,['jackhammer']
132016-7-0-6,['jackhammer']
132016-7-0-7,['jackhammer']
132016-7-0-8,['jackhammer']
132016-9-0-0,['street_music']
132016-9-0-11,['street_music']
132016-9-0-14,['street_music']
132016-9-0-16,['street_music']
132016-9-0-20,['street_music']
132016-9-0-6,['street_music']
132021-7-0-0,['jackhammer']
132021-7-0-1,['jackhammer']
132021-7-0-10,['jackhammer']
132021-7-0-11,['jackhammer']
132021-7-0-12,['jackhammer']
132021-7-0-2,['jackhammer']
132021-7-0-3,['jackhammer']
132021-7-0-4,['jackhammer']
132021-7-0-5,['jackhammer']
132021-7-0-6,['jackhammer']
132021-7-0-7,['jackhammer']
132021-7-0-8,['jackhammer']
132021-7-0-9,['jackhammer']
132021-7-1-0,['jackhammer']
132073-1-0-0,['car_horn']
132073-1-1-0,['car_horn']
132073-1-2-0,['car_horn']
132073-1-3-0,['car_horn']
132073-1-4-0,['car_horn']
132073-1-5-0,['car_horn']
132073-1-6-0,['car_horn']
132108-9-0-12,['street_music']
132108-9-0-21,['street_music']
132108-9-1-1,['street_music']
132108-9-1-24,['street_music']
132108-9-1-26,['street_music']
132108-9-1-27,['street_music']
132162-9-1-3,['street_music']
132162-9-1-58,['street_music']
132162-9-1-63,['street_music']
132162-9-1-67,['street_music']
132162-9-1-68,['street_music']
132162-9-1-73,['street_music']
13230-0-0-1,['air_conditioner']
13230-0-0-10,['air_conditioner']
13230-0-0-11,['air_conditioner']
13230-0-0-12,['air_conditioner']
13230-0-0-13,['air_conditioner']
13230-0-0-14,['air_conditioner']
13230-0-0-16,['air_conditioner']
13230-0-0-17,['air_conditioner']
13230-0-0-18,['air_conditioner']
13230-0-0-19,['air_conditioner']
13230-0-0-20,['air_conditioner']
13230-0-0-22,['air_conditioner']
13230-0-0-23,['air_conditioner']
13230-0-0-24,['air_conditioner']
13230-0-0-25,['air_conditioner']
13230-0-0-26,['air_conditioner']
13230-0-0-27,['air_conditioner']
13230-0-0-28,['air_conditioner']
13230-0-0-3,['air_conditioner']
13230-0-0-5,['air_conditioner']
13230-0-0-6,['air_conditioner']
13230-0-0-7,['air_conditioner']
13230-0-0-8,['air_conditioner']
13230-0-0-9,['air_conditioner']
132855-2-0-113,['children_playing']
132855-2-0-41,['children_playing']
132855-2-0-58,['children_playing']
132855-2-0-70,['children_playing']
132855-2-0-77,['children_playing']
132855-2-0-88,['children_playing']
132855-2-0-90,['children_playing']
132855-2-0-99,['children_playing']
133090-2-0-14,['children_playing']
133090-2-0-20,['children_playing']
133090-2-0-28,['children_playing']
133090-2-0-37,['children_playing']
133090-2-0-38,['children_playing']
133090-2-0-64,['children_playing']
133090-2-0-70,['children_playing']
133090-2-0-76,['children_playing']
133473-8-0-0,['siren']
133473-8-0-1,['siren']
133473-8-0-2,['siren']
133473-8-0-3,['siren']
133473-8-0-4,['siren']
133473-8-0-5,['siren']
133494-2-0-18,['children_playing']
133494-2-0-19,['children_playing']
133494-2-0-22,['children_playing']
133494-2-0-25,['children_playing']
133494-2-0-26,['children_playing']
133494-2-0-31,['children_playing']
133494-2-0-37,['children_playing']
133494-2-0-45,['children_playing']
133797-6-0-0,['gun_shot']
133797-6-1-0,['gun_shot']
133797-6-2-0,['gun_shot']
134717-0-0-0,['air_conditioner']
134717-0-0-1,['air_conditioner']
134717-0-0-12,['air_conditioner']
134717-0-0-13,['air_conditioner']
134717-0-0-14,['air_conditioner']
134717-0-0-15,['air_conditioner']
134717-0-0-16,['air_conditioner']
134717-0-0-18,['air_conditioner']
134717-0-0-19,['air_conditioner']
134717-0-0-2,['air_conditioner']
134717-0-0-20,['air_conditioner']
134717-0-0-21,['air_conditioner']
134717-0-0-22,['air_conditioner']
134717-0-0-23,['air_conditioner']
134717-0-0-24,['air_conditioner']
134717-0-0-25,['air_conditioner']
134717-0-0-26,['air_conditioner']
134717-0-0-27,['air_conditioner']
134717-0-0-28,['air_conditioner']
134717-0-0-4,['air_conditioner']
134717-0-0-5,['air_conditioner']
134717-0-0-6,['air_conditioner']
134717-0-0-7,['air_conditioner']
134717-0-0-8,['air_conditioner']
134717-0-0-9,['air_conditioner']
135160-8-0-0,['siren']
135160-8-0-1,['siren']
135160-8-0-10,['siren']
135160-8-0-11,['siren']
135160-8-0-2,['siren']
135160-8-0-3,['siren']
135160-8-0-4,['siren']
135160-8-0-5,['siren']
135160-8-0-6,['siren']
135160-8-0-7,['siren']
135160-8-0-8,['siren']
135160-8-0-9,['siren']
135526-6-0-0,['gun_shot']
135526-6-1-0,['gun_shot']
135526-6-10-0,['gun_shot']
135526-6-11-0,['gun_shot']
135526-6-12-0,['gun_shot']
135526-6-13-0,['gun_shot']
135526-6-2-0,['gun_shot']
135526-6-3-0,['gun_shot']
135526-6-4-0,['gun_shot']
135526-6-5-0,['gun_shot']
135526-6-6-0,['gun_shot']
135526-6-7-0,['gun_shot']
135526-6-8-0,['gun_shot']
135526-6-9-0,['gun_shot']
135527-6-0-0,['gun_shot']
135527-6-1-0,['gun_shot']
135527-6-10-0,['gun_shot']
135527-6-11-0,['gun_shot']
135527-6-12-0,['gun_shot']
135527-6-13-0,['gun_shot']
135527-6-14-0,['gun_shot']
135527-6-14-1,['gun_shot']
135527-6-14-10,['gun_shot']
135527-6-14-2,['gun_shot']
135527-6-14-3,['gun_shot']
135527-6-14-4,['gun_shot']
135527-6-14-5,['gun_shot']
135527-6-14-6,['gun_shot']
135527-6-14-7,['gun_shot']
135527-6-14-8,['gun_shot']
135527-6-14-9,['gun_shot']
135527-6-2-0,['gun_shot']
135527-6-3-0,['gun_shot']
135527-6-4-0,['gun_shot']
135527-6-5-0,['gun_shot']
135527-6-6-0,['gun_shot']
135527-6-7-0,['gun_shot']
135527-6-8-0,['gun_shot']
135527-6-9-0,['gun_shot']
135528-6-0-0,['gun_shot']
135528-6-1-0,['gun_shot']
135528-6-10-0,['gun_shot']
135528-6-11-0,['gun_shot']
135528-6-12-0,['gun_shot']
135528-6-2-0,['gun_shot']
135528-6-3-0,['gun_shot']
135528-6-4-0,['gun_shot']
135528-6-4-1,['gun_shot']
135528-6-4-2,['gun_shot']
135528-6-5-0,['gun_shot']
135528-6-6-0,['gun_shot']
135528-6-7-0,['gun_shot']
135528-6-8-0,['gun_shot']
135528-6-9-0,['gun_shot']
135544-6-0-0,['gun_shot']
135544-6-1-0,['gun_shot']
135544-6-10-0,['gun_shot']
135544-6-11-0,['gun_shot']
135544-6-12-0,['gun_shot']
135544-6-13-0,['gun_shot']
135544-6-14-0,['gun_shot']
135544-6-15-0,['gun_shot']
135544-6-16-0,['gun_shot']
135544-6-17-0,['gun_shot']
135544-6-18-0,['gun_shot']
135544-6-19-0,['gun_shot']
135544-6-2-0,['gun_shot']
135544-6-3-0,['gun_shot']
135544-6-4-0,['gun_shot']
135544-6-5-0,['gun_shot']
135544-6-6-0,['gun_shot']
135544-6-7-0,['gun_shot']
135544-6-8-0,['gun_shot']
135544-6-9-0,['gun_shot']
13577-3-0-0,['dog_bark']
13577-3-0-2,['dog_bark']
13577-3-5-0,['dog_bark']
135776-2-0-32,['children_playing']
135776-2-0-37,['children_playing']
135776-2-0-40,['children_playing']
135776-2-0-49,['children_playing']
135776-2-0-50,['children_playing']
135776-2-0-65,['children_playing']
135776-2-0-85,['children_playing']
135776-2-0-90,['children_playing']
13579-2-0-15,['children_playing']
13579-2-0-16,['children_playing']
13579-2-0-17,['children_playing']
13579-2-0-2,['children_playing']
13579-2-0-38,['children_playing']
13579-2-0-48,['children_playing']
13579-2-0-53,['children_playing']
13579-2-0-62,['children_playing']
135849-4-0-0,['drilling']
136399-6-0-0,['gun_shot']
136399-6-1-0,['gun_shot']
136399-6-2-0,['gun_shot']
136399-6-3-0,['gun_shot']
136399-6-4-0,['gun_shot']
136399-6-5-0,['gun_shot']
136399-6-6-0,['gun_shot']
136399-6-7-0,['gun_shot']
136399-6-8-0,['gun_shot']
136399-6-9-0,['gun_shot']
136558-9-0-1,['street_music']
136558-9-0-2,['street_music']
136558-9-1-10,['street_music']
136558-9-1-21,['street_music']
136558-9-1-26,['street_music']
136558-9-1-39,['street_music']
137156-9-0-28,['street_music']
137156-9-0-30,['street_music']
137156-9-0-31,['street_music']
137156-9-0-5,['street_music']
137156-9-0-73,['street_music']
137156-9-0-79,['street_music']
137803-3-0-0,['dog_bark']
137803-3-0-1,['dog_bark']
137803-3-0-2,['dog_bark']
137815-4-0-0,['drilling']
137815-4-0-1,['drilling']
137815-4-0-10,['drilling']
137815-4-0-2,['drilling']
137815-4-0-3,['drilling']
137815-4-0-4,['drilling']
137815-4-0-5,['drilling']
137815-4-0-6,['drilling']
137815-4-0-7,['drilling']
137815-4-0-8,['drilling']
137815-4-0-9,['drilling']
137969-2-0-18,['children_playing']
137969-2-0-20,['children_playing']
137969-2-0-37,['children_playing']
137969-2-0-4,['children_playing']
137969-2-0-41,['children_playing']
137969-2-0-55,['children_playing']
137969-2-0-56,['children_playing']
137971-2-0-0,['children_playing']
137971-2-0-2,['children_playing']
137971-2-0-3,['children_playing']
